0,2.5e-05,1,0,62500,0
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,0,62493,7
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,61577,923
0,2.5e-05,1,1,61441,1059
0,2.5e-05,1,1,61959,541
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,62375,125
0,2.5e-05,1,1,62271,229
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,0,62415,85
0,2.5e-05,1,1,61906,594
0,2.5e-05,1,1,62234,266
0,2.5e-05,1,1,62295,205
0,2.5e-05,1,1,62262,238
0,2.5e-05,1,1,62194,306
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,62267,233
0,2.5e-05,1,1,59978,2522
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,62214,286
0,2.5e-05,1,1,60064,2436
0,2.5e-05,1,1,61170,1330
0,2.5e-05,1,1,62219,281
0,2.5e-05,1,1,62277,223
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,61054,1446
0,2.5e-05,1,0,62457,43
0,2.5e-05,1,1,62125,375
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,62387,113
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,61894,606
0,2.5e-05,1,1,62110,390
0,2.5e-05,1,1,62307,193
0,2.5e-05,1,1,62160,340
0,2.5e-05,1,1,62259,241
0,2.5e-05,1,0,62452,48
0,2.5e-05,1,1,62375,125
0,2.5e-05,1,1,61910,590
0,2.5e-05,1,1,62049,451
0,2.5e-05,1,1,62313,187
0,2.5e-05,1,0,62415,85
0,2.5e-05,1,0,62424,76
0,2.5e-05,1,1,62102,398
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,62386,114
0,2.5e-05,1,1,62129,371
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,62327,173
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,0,62440,60
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,62153,347
0,2.5e-05,1,1,62362,138
0,2.5e-05,1,1,61915,585
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,62007,493
0,2.5e-05,1,1,62372,128
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,61571,929
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,61833,667
0,2.5e-05,1,0,62495,5
0,2.5e-05,1,0,62451,49
0,2.5e-05,1,1,62315,185
0,2.5e-05,1,1,61965,535
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,62352,148
0,2.5e-05,1,0,62473,27
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,1,61602,898
0,2.5e-05,1,1,62316,184
0,2.5e-05,1,1,62299,201
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,0,62477,23
0,2.5e-05,1,1,62181,319
0,2.5e-05,1,1,62055,445
0,2.5e-05,1,1,61393,1107
0,2.5e-05,1,1,61756,744
0,2.5e-05,1,0,62500,0
0,2.5e-05,1,0,62429,71
0,2.5e-05,1,1,62362,138
0,2.5e-05,1,1,62340,160
0,2.5e-05,0,1,62399,101
1,2.5e-05,0,1,62203,297
2,2.5e-05,0,0,62500,0
3,2.5e-05,0,0,62500,0
4,2.5e-05,0,1,62351,149
5,2.5e-05,0,1,62351,149
6,2.5e-05,0,0,62500,0
7,2.5e-05,0,0,62500,0
8,2.5e-05,0,0,62419,81
9,2.5e-05,0,0,62440,60
10,2.5e-05,0,0,62500,0
11,2.5e-05,0,0,62500,0
12,2.5e-05,0,0,62500,0
13,2.5e-05,0,0,62500,0
14,2.5e-05,0,0,62500,0
15,2.5e-05,0,0,62500,0
16,2.5e-05,0,0,62500,0
17,2.5e-05,0,1,61136,1364
18,2.5e-05,0,0,62500,0
19,2.5e-05,0,0,62500,0
20,2.5e-05,0,1,61260,1240
21,2.5e-05,0,0,62421,79
22,2.5e-05,0,0,62500,0
23,2.5e-05,0,0,62500,0
24,2.5e-05,0,1,60856,1644
25,2.5e-05,0,0,62500,0
26,2.5e-05,0,1,61454,1046
27,2.5e-05,0,0,62491,9
28,2.5e-05,0,1,61707,793
29,2.5e-05,0,1,61891,609
30,2.5e-05,0,0,62500,0
31,2.5e-05,0,0,62500,0
32,2.5e-05,0,0,62500,0
33,2.5e-05,0,0,62500,0
34,2.5e-05,0,1,62121,379
35,2.5e-05,0,0,62433,67
36,2.5e-05,0,0,62500,0
37,2.5e-05,0,0,62500,0
38,2.5e-05,0,0,62473,27
39,2.5e-05,0,1,62399,101
40,2.5e-05,0,1,61795,705
41,2.5e-05,0,0,62500,0
42,2.5e-05,0,0,62500,0
43,2.5e-05,0,0,62500,0
44,2.5e-05,0,0,62433,67
45,2.5e-05,0,0,62500,0
46,2.5e-05,0,0,62500,0
47,2.5e-05,0,0,62500,0
48,2.5e-05,0,1,61048,1452
49,2.5e-05,0,0,62452,48
50,2.5e-05,0,1,62364,136
51,2.5e-05,0,0,62500,0
52,2.5e-05,0,1,62324,176
53,2.5e-05,0,0,62500,0
54,2.5e-05,0,1,61724,776
55,2.5e-05,0,1,62331,169
56,2.5e-05,0,0,62472,28
57,2.5e-05,0,0,62500,0
58,2.5e-05,0,0,62423,77
59,2.5e-05,0,1,62081,419
60,2.5e-05,0,1,62226,274
61,2.5e-05,0,1,62066,434
62,2.5e-05,0,1,62070,430
63,2.5e-05,0,1,62314,186
64,2.5e-05,0,0,62500,0
65,2.5e-05,0,0,62500,0
66,2.5e-05,0,1,61994,506
67,2.5e-05,0,1,62244,256
68,2.5e-05,0,0,62487,13
69,2.5e-05,0,1,62366,134
70,2.5e-05,0,0,62500,0
71,2.5e-05,0,1,62369,131
72,2.5e-05,0,1,62396,104
73,2.5e-05,0,1,62348,152
74,2.5e-05,0,0,62500,0
75,2.5e-05,0,0,62500,0
76,2.5e-05,0,0,62500,0
77,2.5e-05,0,0,62500,0
78,2.5e-05,0,1,61955,545
79,2.5e-05,0,1,62271,229
80,2.5e-05,0,0,62500,0
81,2.5e-05,0,0,62500,0
82,2.5e-05,0,0,62500,0
83,2.5e-05,0,0,62500,0
84,2.5e-05,0,0,62500,0
85,2.5e-05,0,0,62500,0
86,2.5e-05,0,0,62500,0
87,2.5e-05,0,1,62183,317
88,2.5e-05,0,0,62500,0
89,2.5e-05,0,0,62498,2
90,2.5e-05,0,1,62268,232
91,2.5e-05,0,1,62327,173
92,2.5e-05,0,0,62500,0
93,2.5e-05,0,0,62500,0
94,2.5e-05,0,1,61236,1264
95,2.5e-05,0,0,62500,0
96,2.5e-05,0,0,62406,94
97,2.5e-05,0,1,62311,189
98,2.5e-05,0,1,62341,159
99,2.5e-05,0,0,62500,0
100,2.5e-05,0,0,62455,45
101,2.5e-05,0,0,62427,73
102,2.5e-05,0,1,62202,298
103,2.5e-05,0,1,61802,698
104,2.5e-05,0,1,62280,220
105,2.5e-05,0,0,62478,22
106,2.5e-05,0,0,62492,8
107,2.5e-05,0,0,62488,12
108,2.5e-05,0,0,62500,0
109,2.5e-05,0,0,62500,0
110,2.5e-05,0,0,62500,0
111,2.5e-05,0,1,61357,1143
112,2.5e-05,0,0,62500,0
113,2.5e-05,0,1,62051,449
114,2.5e-05,0,0,62500,0
115,2.5e-05,0,0,62450,50
116,2.5e-05,0,0,62500,0
117,2.5e-05,0,0,62486,14
118,2.5e-05,0,0,62500,0
119,2.5e-05,0,1,62196,304
120,2.5e-05,0,1,62125,375
121,2.5e-05,0,0,62500,0
122,2.5e-05,0,1,62317,183
123,2.5e-05,0,0,62496,4
124,2.5e-05,0,0,62500,0
125,2.5e-05,0,1,62057,443
126,2.5e-05,0,0,62500,0
127,2.5e-05,0,0,62434,66
128,2.5e-05,0,0,62407,93
129,2.5e-05,0,0,62500,0
130,2.5e-05,0,1,61783,717
131,2.5e-05,0,0,62500,0
132,2.5e-05,0,0,62500,0
133,2.5e-05,0,0,62468,32
134,2.5e-05,0,1,62279,221
135,2.5e-05,0,0,62500,0
136,2.5e-05,0,0,62500,0
137,2.5e-05,0,1,62153,347
138,2.5e-05,0,0,62402,98
139,2.5e-05,0,0,62500,0
140,2.5e-05,0,1,62072,428
141,2.5e-05,0,0,62500,0
142,2.5e-05,0,0,62500,0
143,2.5e-05,0,0,62414,86
144,2.5e-05,0,0,62500,0
145,2.5e-05,0,0,62458,42
146,2.5e-05,0,0,62500,0
147,2.5e-05,0,0,62416,84
148,2.5e-05,0,1,62209,291
149,2.5e-05,0,0,62500,0
150,2.5e-05,0,1,62020,480
151,2.5e-05,0,0,62500,0
152,2.5e-05,0,0,62500,0
153,2.5e-05,0,1,61428,1072
154,2.5e-05,0,0,62435,65
155,2.5e-05,0,0,62500,0
156,2.5e-05,0,1,62240,260
157,2.5e-05,0,0,62425,75
158,2.5e-05,0,0,62500,0
159,2.5e-05,0,0,62459,41
160,2.5e-05,0,1,62331,169
161,2.5e-05,0,0,62500,0
162,2.5e-05,0,0,62500,0
163,2.5e-05,0,1,62300,200
164,2.5e-05,0,0,62472,28
165,2.5e-05,0,0,62500,0
166,2.5e-05,0,0,62500,0
167,2.5e-05,0,1,62015,485
168,2.5e-05,0,1,62261,239
