0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455603,22
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,1,455184,441
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,1,0,455625,0
0,2.5e-05,0,0,455625,0
1,2.5e-05,0,0,455625,0
2,2.5e-05,0,0,455625,0
3,2.5e-05,0,0,455625,0
4,2.5e-05,0,0,455625,0
5,2.5e-05,0,0,455625,0
6,2.5e-05,0,0,455625,0
7,2.5e-05,0,0,455625,0
8,2.5e-05,0,0,455625,0
9,2.5e-05,0,0,455625,0
10,2.5e-05,0,0,455625,0
11,2.5e-05,0,0,455625,0
12,2.5e-05,0,0,455625,0
13,2.5e-05,0,0,455625,0
14,2.5e-05,0,0,455625,0
15,2.5e-05,0,0,455625,0
16,2.5e-05,0,0,455625,0
17,2.5e-05,0,0,455625,0
18,2.5e-05,0,0,455625,0
19,2.5e-05,0,0,455625,0
20,2.5e-05,0,0,455625,0
21,2.5e-05,0,0,455625,0
22,2.5e-05,0,0,455625,0
23,2.5e-05,0,0,455625,0
24,2.5e-05,0,0,455556,69
25,2.5e-05,0,0,455625,0
26,2.5e-05,0,1,454510,1115
27,2.5e-05,0,0,455625,0
28,2.5e-05,0,0,455625,0
29,2.5e-05,0,0,455577,48
30,2.5e-05,0,0,455625,0
31,2.5e-05,0,0,455625,0
32,2.5e-05,0,0,455625,0
33,2.5e-05,0,0,455625,0
34,2.5e-05,0,0,455625,0
35,2.5e-05,0,0,455625,0
